"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Description 2","Meta Description 2 Length","Meta Description 2 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-06-convertido-de-jpg-600x450.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","17538","17538","17538","6.718","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.232","Fri, 22 May 2026 18:02:07 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-06-convertido-de-jpg-600x450.webp","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-07-convertido-de-jpg-600x450.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","37446","37446","37446","14.345","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.201","Fri, 22 May 2026 17:56:35 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-07-convertido-de-jpg-600x450.webp","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-06-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","28002","28002","28002","10.727","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.035","Fri, 22 May 2026 18:02:07 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-06-convertido-de-jpg.webp","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/categoria-produto/sem-categoria/","text/html; charset=UTF-8","200","OK","Indexable","","Arquivo de Sem categoria - preview.indianapolis.com.br","54","495","","0","0","","0","0","","0","Sem categoria","13","","0","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/categoria-produto/sem-categoria/","","","","","","94667","22603","22603","8.659","","277","53","5.226","0.000","Very Hard","2.829","3","2","","10","2","0","4.760","26","9","0","3","3","0","","","","","d3fbf869cab6dd708623261ce7fd7255","0.561","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/categoria-produto/sem-categoria/","2026-06-22 21:10:47"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-05-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","68114","68114","68114","26.093","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.164","Fri, 22 May 2026 18:02:18 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-05-convertido-de-jpg.webp","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-07-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","68802","68802","68802","26.357","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.032","Fri, 22 May 2026 17:56:35 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-07-convertido-de-jpg.webp","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/produto/aneis-de-segmento/","text/html; charset=UTF-8","200","OK","Indexable","","Anéis de Segmento | Metal Indianápolis","38","352","Buscando anéis de segmento de alta qualidade? Conheça os modelos para motores e sistemas hidráulicos da Metal Indianápolis. Solicite um orçamento!","146","942","Os anéis de segmento da Metal Indianápolis são componentes cilíndricos de alta precisão, fundamentais para assegurar o funcionamento correto e a compressão perfeita de motores a combustão (veículos, motosserras, embarcações) e sistemas hidráulicos. Fabricados em materiais de excelente resistência como aço, bronze e ferro fundido, a linha abrange os três tipos essenciais: anéis de compressão, raspadores e intermediários. Produzidos com matéria-prima testada em laboratório próprio e fundição de alta tecnologia, esses componentes oferecem vedação hermética contra a perda de gases e excelente distribuição de óleo lubrificante, garantindo máxima durabilidade e redução do atrito industrial.","693","4364","","0","Anéis de Segmento","17","","0","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/produto/aneis-de-segmento/","","","","","","113107","26832","26832","10.279","","797","118","6.754","18.997","Very Hard","5.266","3","2","","13","2","0","4.760","32","12","0","3","3","0","","","","","e5a3b2b00cae490976afc01293ec1190","0.447","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/produto/aneis-de-segmento/","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-08-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","66092","66092","66092","25.319","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.136","Fri, 22 May 2026 18:01:54 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-08-convertido-de-jpg.webp","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-04-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","109812","109812","109812","42.067","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.159","Fri, 22 May 2026 18:02:29 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-ferro-fundido-04-convertido-de-jpg.webp","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-3-convertido-de-png.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","5218","5218","5218","1.999","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.139","Fri, 22 May 2026 17:10:29 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-3-convertido-de-png.webp","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-3-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","4038","4038","4038","1.547","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.122","Fri, 22 May 2026 17:10:29 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-3-convertido-de-png-600x400.webp","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-7-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","10038","10038","10038","3.845","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.091","Fri, 22 May 2026 17:27:24 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-7-convertido-de-png-600x400.webp","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-8-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","7544","7544","7544","2.890","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.095","Fri, 22 May 2026 17:30:44 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-8-convertido-de-png-600x400.webp","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-8-convertido-de-png.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9658","9658","9658","3.700","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.109","Fri, 22 May 2026 17:30:44 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-8-convertido-de-png.webp","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-7-convertido-de-png.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","12706","12706","12706","4.867","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.089","Fri, 22 May 2026 17:27:24 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-7-convertido-de-png.webp","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-15-convertido-de-png.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","10924","10924","10924","4.185","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.109","Fri, 22 May 2026 17:49:40 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-15-convertido-de-png.webp","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-14-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9474","9474","9474","3.629","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.130","Fri, 22 May 2026 17:49:34 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-14-convertido-de-png-600x400.webp","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-15-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9094","9094","9094","3.484","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.114","Fri, 22 May 2026 17:49:40 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-15-convertido-de-png-600x400.webp","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-01-convertido-de-jpg-600x450.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","52376","52376","52376","20.064","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.137","Fri, 22 May 2026 18:12:23 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-01-convertido-de-jpg-600x450.webp","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-14-convertido-de-png.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","11640","11640","11640","4.459","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.156","Fri, 22 May 2026 17:49:33 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-14-convertido-de-png.webp","2026-06-22 21:10:48"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-01-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","63796","63796","63796","24.439","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.182","Fri, 22 May 2026 18:12:23 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-01-convertido-de-jpg.webp","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-05-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","33370","33370","33370","12.783","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.237","Fri, 22 May 2026 18:13:02 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-05-convertido-de-jpg.webp","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-06-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","31616","31616","31616","12.111","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.244","Fri, 22 May 2026 18:12:44 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-06-convertido-de-jpg.webp","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-04-convertido-de-jpg-600x514.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","24488","24488","24488","9.381","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.197","Fri, 22 May 2026 17:56:56 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-04-convertido-de-jpg-600x514.webp","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-04-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","22834","22834","22834","8.747","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.275","Fri, 22 May 2026 18:13:18 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-04-convertido-de-jpg.webp","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-01-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","35572","35572","35572","13.627","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.112","Fri, 22 May 2026 17:57:18 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-01-convertido-de-jpg.webp","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-04-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","32274","32274","32274","12.364","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.135","Fri, 22 May 2026 17:56:56 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-04-convertido-de-jpg.webp","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-01-convertido-de-jpg-600x450.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","30248","30248","30248","11.587","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.281","Fri, 22 May 2026 17:57:18 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-01-convertido-de-jpg-600x450.webp","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-05-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","58922","58922","58922","22.572","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.268","Fri, 22 May 2026 17:57:38 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-05-convertido-de-jpg.webp","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-6-convertido-de-png.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","16354","16354","16354","6.265","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.274","Fri, 22 May 2026 17:20:31 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-6-convertido-de-png.webp","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-6-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","10842","10842","10842","4.153","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.367","Fri, 22 May 2026 17:20:32 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-6-convertido-de-png-600x400.webp","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/categoria-produto/industria-vidreira/","text/html; charset=UTF-8","200","OK","Indexable","","Arquivo de Indústria Vidreira - preview.indianapolis.com.br","59","518","","0","0","","0","0","","0","Indústria Vidreira","18","","0","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/categoria-produto/industria-vidreira/","","","","","","94847","22611","22611","8.662","","275","53","5.189","0.000","Very Hard","2.828","3","2","","9","2","0","4.760","26","9","0","3","3","0","","","","","132504e640fa1b14fff758fb2c4299e0","0.705","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/categoria-produto/industria-vidreira/","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-5-convertido-de-png.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","21246","21246","21246","8.139","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.123","Fri, 22 May 2026 17:19:59 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-5-convertido-de-png.webp","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-5-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","14404","14404","14404","5.518","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.343","Fri, 22 May 2026 17:19:59 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-5-convertido-de-png-600x400.webp","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-4-convertido-de-png.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","8038","8038","8038","3.079","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.334","Fri, 22 May 2026 17:19:11 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-4-convertido-de-png.webp","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-4-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","6294","6294","6294","2.411","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.324","Fri, 22 May 2026 17:19:11 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-4-convertido-de-png-600x400.webp","2026-06-22 21:10:49"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-11-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","11748","11748","11748","4.500","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.210","Fri, 22 May 2026 17:41:56 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-11-convertido-de-png-600x400.webp","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-10-convertido-de-png.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","11648","11648","11648","4.462","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.184","Fri, 22 May 2026 17:41:11 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-10-convertido-de-png.webp","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-11-convertido-de-png.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","14626","14626","14626","5.603","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.193","Fri, 22 May 2026 17:41:55 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-11-convertido-de-png.webp","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=10.7.0","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1932","1932","1932","0.740","","0","","","","","0.000","3","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.264","Mon, 22 Jun 2026 20:31:56 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=10.7.0","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=10.7.0","application/x-javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2923","2923","2923","1.120","","0","","","","","0.000","3","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.227","Mon, 22 Jun 2026 20:31:59 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=10.7.0","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=10.7.0","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","971","971","971","0.372","","0","","","","","0.000","3","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.141","Mon, 22 Jun 2026 20:31:56 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=10.7.0","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1-wc.10.7.0","application/x-javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","3681","3681","3681","1.410","","0","","","","","0.000","3","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.084","Mon, 22 Jun 2026 20:31:59 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1-wc.10.7.0","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-12-convertido-de-png.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","15516","15516","15516","5.944","","0","","","","","0.000","3","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.124","Fri, 22 May 2026 17:43:15 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-12-convertido-de-png.webp","2026-06-22 21:10:50"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-13-convertido-de-png-600x400.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","15840","15840","15840","6.068","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.113","Fri, 22 May 2026 17:44:37 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-13-convertido-de-png-600x400.webp","2026-06-22 21:10:50"
