Search keyword report
"June 17, 2026 - June 23, 2026"
Keyword status,Keyword,Match type,Campaign,Ad group,Status,Status reasons,Quality Score,Final URL,Impr.,Interactions,CTR,Currency code,Avg. cost,Cost,Search impr. share,Search top IS,Search abs. top IS,Search lost IS (rank),Landing page exp.,Exp. CTR,Conv. rate,Conversions,Cost / conv.
Paused,"""n drip irrigation""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""adding a valve to irrigation system""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation system installation cost""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""sprinkler irrigation installation near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""sprinkler contractors near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""irrigation specialist near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""drip irrigation system repair""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation system for backyard""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""sprinkler system repair near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""underground sprinkler system""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""drip irrigation services near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""residential irrigation installation near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""water irrigation repair""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation pump repair near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""lawn sprinkler repair""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""Hydrowise""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""drip irrigation system""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""irrigation maintenance service""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation installation services""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation valve replacement cost""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation system installation""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""sprinkler system companies near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler repair scottsdale""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation system repair""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""drip system repair""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""drip system installation near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""valvulas de sprinkler""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation supply near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,residential irrigation systems,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,RainMaker Sprinkler & Irrigation Systems,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""smart controller""",Phrase match,[V4] [Ligações Diretas],Institucional,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,conserva irrigation reviews,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,Arizona Irrigation Repair LLC: irrigation system,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,hughes irrigation,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""conserva irrigation""",Phrase match,[V4] [Ligações Diretas],Institucional,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,Arizona Irrigation Repair LLC: home irrigation system,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,lawn sprinkler timers,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,Scottsdale Flow Irrigation home irrigation system,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,conserva irrigation scottsdale,Broad match,[V4] [Ligações Diretas],Institucional,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,triple AAA garden irrigation system,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""Drip irrigation system""",Phrase match,[V4] [Ligações Diretas],Institucional,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,timed sprinkler,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,Manny sprinklers home irrigation system,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,triple AAA home irrigation system,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,garden water sprinkler,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,sprinkler for,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,Luxe Outdoor Environments Landscape home irrigation system,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""hunter irrigation repair near me""",Phrase match,[V4] [Ligações Diretas],Institucional,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,plant water system,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,sod irrigation sprinkler,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,irrigation installation cost,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,digital lawn sprinkler,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,conserva irrigation of greater scottsdale,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,The Valley's Irrigation Pros,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,home irrigation system,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,conserva scottsdale,Broad match,[V4] [Ligações Diretas],Institucional,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,sprinkler system for house,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""hydrowise""",Phrase match,[V4] [Ligações Diretas],Institucional,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,best irrigation for garden,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""rachio""",Phrase match,[V4] [Ligações Diretas],Institucional,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,Conserva irrigation,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,drip garden watering system,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,sprinkler booster & irrigation system pumps,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,automatic sprinkler timer,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,automatic garden,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,precision irrigation,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,grass irrigation sprinkler,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,Arizona Irrigation Repair LLC: garden irrigation system,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,tienda de irrigacion cerca de mi,Broad match,[V4] [Ligações Diretas],Institucional,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,garden sprinkler,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,Scottsdale Flow Irrigation garden irrigation system,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,Manny sprinklers garden irrigation system,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,Luxe Outdoor Environments Landscape garden irrigation system,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,garden irrigation system,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,automatic watering system,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,Scottsdale Flow Irrigation Systems,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""emergency sprinkler repair""",Phrase match,[V4] [Ligações Diretas],Institucional,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,irrigation supply near me,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,premier irrigation,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""Irrigation system""",Phrase match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""hunter hydrawise controller""",Phrase match,[V4] [Ligações Diretas],Institucional,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,automatic irrigation controller,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,irrigation,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,Manny sprinklers Irrigation Systems,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""irrigation installation companies near me""",Phrase match,[V4] [Ligações Diretas],Institucional,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,Valley's Irrigation,Broad match,[V4] [Ligações Diretas],Institucional,Paused,paused; rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler service and repair""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler booster & irrigation system pumps""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""Conserva irrigation""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""lawn irrigation companies""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""irrigation installation cost""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""conserva irrigation of greater scottsdale""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler system cost""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""home irrigation system""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""lawn sprinkler companies""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation""",Phrase match,[V4] [Ligações Diretas],Irrigation,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""brent's irrigation repair""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""hughes irrigation""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""residential irrigation companies""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""drip garden watering system""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""irrigation system install""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""automatic watering system""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""water sprinkler installation""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""drip irrigation setup""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation system repair near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation installers""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation system""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler system installation near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler repair companies""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""sprinkler repair near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""backyard irrigation system""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""lawn irrigation system""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""residential irrigation service""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation valve replacement""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation repair scottsdale az""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler repair phoenix az""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""local sprinkler service""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""lawn sprinkler service""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""best sprinkler company near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""commercial sprinkler system repair""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler companies""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
